LON_1,Largo_Via,FID_Grilla,LON,CLASIFI_SU,IDEstacion,FID_LINK,Shape_Leng,LAT,IDNodo,COL,LAT_1,ROW,FID,hora,>C5_DSEL,>C5_GNV,>C5_GAS,AL_DSEL,AT_DSEL,AUT_GNV,AUT_GAS,BA_DSEL,BT_DSEL,B_DSEL,C2G_DSEL,C2G_GNV,C2G_GAS,C2P_DSEL,C2P_GNV,C2P_GAS,C3-C4_DSEL,C3-C4_GNV,C3-C4_GAS,CC_DSEL,CC_GNV,CC_GAS,ESP_DSEL,ESP_GNV,ESP_GAS,INT_DSEL,INT_GNV,INT_GAS,MB_DSEL,M_GAS,TX_GNV,TX_GAS,C5_DSEL,C5_GNV,C5_GAS,NH>C5_DSEL,NH>C5_GNV,NH>C5_GAS,NHAL_DSEL,NHAT_DSEL,NHAUT_GNV,NHAUT_GAS,NHBA_DSEL,NHBT_DSEL,NHB_DSEL,NHC2G_DSEL,NHC2G_GNV,NHC2G_GAS,NHC2P_DSEL,NHC2P_GNV,NHC2P_GAS,NHC3-C4_DSEL,NHC3-C4_GNV,NHC3-C4_GAS,NHCC_DSEL,NHCC_GNV,NHCC_GAS,NHESP_DSEL,NHESP_GNV,NHESP_GAS,NHINT_DSEL,NHINT_GNV,NHINT_GAS,NHMB_DSEL,NHM_GAS,NHTX_GNV,NHTX_GAS,NHC5_DSEL,NHC5_GNV,NHC5_GAS
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,10,1.58178383951,0.594733489005,2.04748267149,1.56933333333,14.5346666667,5.63606369757,270.094732912,2.18533333333,5.44133333333,9.66533333333,21.0695651297,2.44327551041,4.04582602651,6.66062889147,0.772381933574,1.27898917496,2.60335256918,0.978832200654,3.36981523017,16.1585393376,2.32719270181,97.2066731247,0.255896445339,0.0308147551978,9.70128879947,2.83217913132,2.06245618093,1.77869802107,2.80133333333,66.44,45.9030306106,25.0844342817,0.873276494728,0.328342447055,1.13038105822,0.974884137196,0.366545813537,1.2619033826,1.02666666667,9.64333333333,5.94031961019,284.675462278,0.77,3.48333333333,5.31666666667,11.2692458517,1.3068078169,2.16394633137,4.40117313115,0.510370217049,0.84512331847,0.782653462257,0.294269174247,1.0130773635,17.0308380546,2.45282331518,102.454254883,0.13997272524,0.0168553543483,5.30650525374,1.96073939861,1.42785427911,1.23140632228,2.05333333333,47.2266666667,48.3810488196,26.4385863733,0.233422962428,0.087764490565,0.302145880342
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,11,1.36758394457,0.514196662368,1.77021939306,1.716,14.0946666667,5.51897343743,264.483465149,2.03866666667,4.56133333333,8.77066666667,19.4997199365,2.26123263045,3.74438076643,5.98783809435,0.694363556445,1.14979834921,1.88935291941,0.710376111867,2.44560430206,15.8228427102,2.27884484531,95.1871866081,0.265666353678,0.0319912363067,10.0716757433,2.5333997944,1.84487838602,1.59105515292,2.61066666667,66.3666666667,44.9493867051,24.5633005449,0.582184329819,0.218894964703,0.753587372144,0.906230324718,0.340732728076,1.17303694721,1.39333333333,8.58,5.80937515897,278.400265884,0.733333333333,6.05,5.79333333333,12.0261354985,1.39457849117,2.30928601035,4.17690953211,0.484364091341,0.802059709887,0.823845749742,0.309757025523,1.06639722473,16.6554215974,2.39875491077,100.195821488,0.170033981668,0.0204752962218,6.44615738877,1.52501953225,1.11055332819,0.957760472887,1.94333333333,47.3,47.314569185,25.8557917746,0.370730587385,0.139390661486,0.47987875113
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,12,1.12043021965,0.421269554713,1.45030022564,1.936,14.08,5.50127582558,263.635349868,1.77466666667,5.06,8.24266666667,16.8646226478,1.95566065336,3.23838336556,7.1427956294,0.828295103849,1.37157593342,2.08158359435,0.782652751157,2.69443032115,15.7721038307,2.2715373067,94.8819512414,0.394553990611,0.0475117370893,14.9579342723,2.73258601902,1.98993024929,1.71615039836,2.61066666667,63.9613333333,44.8052481606,24.4845337662,0.944676459705,0.355188055933,1.22280215103,1.04353794967,0.392358898996,1.350769818,1.32,9.60666666667,5.1372234366,246.189018876,0.99,4.91333333333,5.72,9.25087346038,1.07275268552,1.77637385411,3.02755858702,0.351082697079,0.581358715892,0.727730412273,0.273618705879,0.941984215181,14.7283692024,2.12121607042,88.6030439268,0.14842745361,0.0178734630002,5.62703241672,1.86737085582,1.3598612182,1.17276792598,1.98,60.5733333333,41.8402163846,22.8642454381,0.288346012409,0.108414958933,0.373239028657
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,13,1.57629153451,0.592668442168,2.04037335666,1.70133333333,13.8746666667,5.85147402349,280.417752234,1.64266666667,5.20666666667,8.58,18.1204988024,2.10129495733,3.47953957362,5.05714415833,0.586438134751,0.97108437358,2.04862976436,0.770262470135,2.65177443216,16.776118629,2.41613799506,100.921911678,0.619261882406,0.0745708025933,23.4768339817,2.73881058854,1.99446312002,1.72005962478,2.52266666667,62.4653333333,47.6574442076,26.0431612327,0.455861314858,0.171398887456,0.590073131019,1.09846099966,0.413009367364,1.42186296631,1.02666666667,10.1933333333,5.74010420355,275.080622742,0.88,3.77666666667,5.57333333333,10.3161255558,1.19628178264,1.98092599489,2.74722908823,0.318575039941,0.527529205161,0.906230324718,0.340732728076,1.17303694721,16.4568224476,2.37015217124,99.0010870983,0.195398166779,0.0235296221776,7.4077388777,2.1007922128,1.52984387047,1.31936391673,2.01666666667,63.7266666667,46.7503905387,25.5474874646,0.521768974837,0.196179449498,0.675384908997
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,14,1.38406085957,0.52039180288,1.79154733755,1.64266666667,15.0333333333,6.14965196842,294.707209685,1.77466666667,4.884,8.19866666667,17.9186615632,2.07788944419,3.4407823259,6.85125295065,0.794487140425,1.31559324226,1.9332913594,0.726896486562,2.50247882071,17.6309918724,2.53925894871,106.064665128,0.901086161413,0.108507757657,34.1610727476,2.15992562323,1.57290614238,1.35650156772,2.74266666667,62.9493333333,50.0859602903,27.3702621075,0.554722804827,0.208569730519,0.718040797987,0.919961087214,0.345895345169,1.19081023429,1.21,10.67,5.54033570627,265.507200259,0.953333333333,3.48333333333,4.98666666667,6.75594092105,0.783434536999,1.29729120861,2.85936088775,0.331578102797,0.549061009453,0.878768799726,0.330407493891,1.13749037305,15.8840881255,2.2876655611,95.5556272779,0.13715448245,0.0165159847977,5.19966286609,2.31865214599,1.68849434593,1.45618684143,1.76,58.52,45.12337212,24.658377616,0.398192112375,0.14971589567,0.515425325287
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,15,1.38955316457,0.522456849717,1.79865665238,1.74533333333,15.488,5.44442895119,260.911100787,2.00933333333,5.03066666667,8.85866666667,19.0960454582,2.21442160416,3.66686627098,6.72790797118,0.780183771286,1.29190825753,2.02116823937,0.75993723595,2.616227858,15.6091243994,2.2480646069,93.9014982455,1.85327645875,0.223169416499,70.2595541248,2.22839588794,1.62276772038,1.39950305834,2.62533333333,72.1893333333,44.3422576843,24.2315253261,0.466845924855,0.17552898113,0.604291760681,1.24949938711,0.469798155378,1.61736912418,1.24666666667,11.2566666667,6.71347285468,321.726963162,0.916666666667,4.25333333333,5.61,7.68102826709,0.89070980555,1.47492859402,4.65346968007,0.539627108473,0.893569878128,0.755191937265,0.283943940062,0.977530789338,19.2474608228,2.7720667951,115.789032263,0.172852224458,0.0208146657724,6.55299977644,2.42758211256,1.76781958366,1.52459830378,1.94333333333,59.73,54.6780104851,29.8796602845,0.9611533747,0.361383196445,1.24413009552
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,16,1.07099947467,0.402684133181,1.38631639215,2.65466666667,17.776,5.52254871254,264.654801569,2.49333333333,5.544,9.724,19.4548672167,2.2560314053,3.73576804471,6.08875671391,0.706066313014,1.16917697307,1.87836830942,0.706246018194,2.43138567239,15.8330929889,2.28032111573,95.2488503186,1.53387560921,0.184707534093,58.1507501901,2.24084502699,1.63183346183,1.40732151118,2.65466666667,86.724,44.978505603,24.5792130254,0.406430569873,0.152813465925,0.526089297536,0.782653462257,0.294269174247,1.0130773635,1.13666666667,8.87333333333,6.89715261391,330.529371753,0.916666666667,3.37333333333,4.87666666667,5.49445817646,0.637150079883,1.05505841032,3.36395398559,0.390091885643,0.645954128767,0.549230499829,0.206504683682,0.710931483156,19.7740688909,2.84791018831,118.957005387,0.13151799687,0.0158372456964,4.98597809076,2.38089784117,1.7338230532,1.49527910563,1.72333333333,58.0433333333,56.1739938635,30.6971639709,0.480576687351,0.180691598222,0.62206504776
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,17,0.170261454947,0.0640164519414,0.220388759778,2.948,19.4626666667,6.07689511975,291.220513531,2.816,6.40933333333,8.25733333333,14.5434943977,1.68649725226,2.79267501671,4.09281068247,0.474611794199,0.785910856667,0.922707239714,0.346927868586,1.1943648917,17.4223987009,2.5092168455,104.809808621,1.02959803264,0.123983009166,39.0330856249,2.17859933179,1.58650475456,1.36822924698,2.64,123.493333333,49.4933907184,27.046443129,0.148292234954,0.0557562645941,0.191951500452,0.617884312307,0.232317769143,0.79979791855,1.13666666667,10.0833333333,6.73849978052,322.926318103,0.916666666667,2.75,4.4,4.90576622899,0.568883999895,0.942016437787,3.42001988535,0.39659341707,0.656720030914,0.411922874871,0.154878512762,0.533198612366,19.3192127737,2.7824006881,116.220678236,0.108032640286,0.0130091661078,4.09562486027,2.20972217939,1.6091691082,1.38777537908,1.79666666667,57.42,54.8818427703,29.9910476481,0.453115162359,0.170366364038,0.586518473603
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,18,0.0604153549811,0.022715515205,0.0782024631472,2.42,15.7666666667,6.06241525551,290.526601031,3.05066666667,5.82266666667,7.06933333333,10.6300945945,1.23269035863,2.04121504691,3.37516716555,0.391392191929,0.648107309197,0.433892094865,0.163138700109,0.561635871694,17.3808850721,2.50323795027,104.560070594,0.584315671808,0.0703626201654,22.1519883748,2.38401012593,1.73608948856,1.49723371884,2.69866666667,91.8866666667,49.3754591821,26.981997583,0.0384461349879,0.0144553278578,0.0497652038209,0.576692024821,0.216829917867,0.746478057314,1.39333333333,10.45,6.77559325986,324.703933464,0.623333333333,3.44666666667,4.76666666667,3.75641528392,0.435602605634,0.72131544379,2.3547677899,0.27306431995,0.452167890137,0.137307624957,0.0516261709205,0.177732870789,19.4255594152,2.79771699379,116.860439232,0.11179029734,0.013461658842,4.23808137716,2.14747648419,1.56384040092,1.34868311488,1.90666666667,45.2466666667,55.1839513357,30.1561396334,0.302076774905,0.113577576025,0.391012315736
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,19,0.994107204691,0.373773477464,1.28678598451,2.75733333333,14.0506666667,6.25655269448,299.830168651,3.24133333333,6.35066666667,6.71733333333,9.01539668139,1.04544625352,1.7311570651,1.89502741188,0.219751762245,0.36388749254,0.604153549811,0.22715515205,0.782024631472,17.9374752054,2.58339943448,107.90841007,0.246126536999,0.0296382740889,9.33090185557,1.9233919815,1.40065705474,1.20795096376,2.42,55.7333333333,50.9566153367,27.8460452747,0.318553689901,0.119772716536,0.412340260231,0.508038212341,0.191016832406,0.657611621918,1.21,9.75333333333,6.57716549076,315.194762137,0.843333333333,3.48333333333,3.96,4.12084363236,0.477862559913,0.79129380774,2.80329498799,0.325076571369,0.538295107306,0.26088448742,0.0980897247491,0.337692454499,18.8566689475,2.71578398507,113.438103303,0.119305611447,0.0143666443103,4.5229944109,2.02298509381,1.47318298638,1.27049858648,1.94333333333,41.1766666667,53.5678525037,29.2729969649,0.370730587385,0.139390661486,0.47987875113
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,20,1.21929170962,0.458440397776,1.57826789261,2.88933333333,12.7453333333,5.78497390627,277.230894818,3.124,6.61466666667,6.336,7.24371424898,0.839997860418,1.39095455728,1.52499247347,0.176841654825,0.292832538374,0.499799754843,0.187919262151,0.646947649671,16.5854634453,2.38867936512,99.7749666641,0.133021059692,0.0160182427901,5.04296069752,1.52501953225,1.11055332819,0.957760472887,2.024,43.4573333333,47.115832707,25.7471890951,0.28559985991,0.107382435515,0.369684371241,0.617884312307,0.232317769143,0.79979791855,1.32,8.91,5.86032282942,280.841809875,0.843333333333,3.52,3.04333333333,2.29870189014,0.266562788523,0.441401987992,2.07443829111,0.240556662812,0.398338379406,0.247153724924,0.0929271076571,0.319919167421,16.8014880688,2.41979176437,101.074529362,0.110850883076,0.0133485356584,4.20246724792,1.68063377024,1.22387509638,1.05549113338,1.79666666667,38.4633333333,47.7295134798,26.082544622,0.302076774905,0.113577576025,0.391012315736
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,21,0.955661069702,0.359318149608,1.23702078069,1.92133333333,12.2173333333,4.51092461763,216.175161454,3.09466666667,5.92533333333,4.25333333333,6.61577617166,0.76718070843,1.27037645324,1.13253117515,0.131330934833,0.217471223352,0.329538299897,0.123902810209,0.426558889893,12.9327766317,1.86261039829,77.8011034517,0.0890564721664,0.0107240778001,3.37621945003,0.995931123106,0.725259316371,0.625476227191,2.05333333333,41.6973333333,36.7393134491,20.076776664,0.516276669839,0.194114402662,0.668275594166,0.411922874871,0.154878512762,0.533198612366,1.43,7.88333333333,4.69254859368,224.879051604,0.88,3.55666666667,2.53,1.65394404291,0.191795177108,0.317594113311,1.00918619568,0.117027565693,0.19378623863,0.233422962428,0.087764490565,0.302145880342,13.4534907895,1.93760493601,80.9336199417,0.0864261122289,0.0104073328862,3.27649988822,0.964808275508,0.702594962736,0.605930095091,1.39333333333,32.6333333333,38.2185534612,20.8851306741,0.123576862462,0.0464635538286,0.15995958371
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,22,0.703015039782,0.264325995113,0.909992298439,3.08,7.04,2.41527710664,115.746318713,2.14133333333,5.48533333333,2.30266666667,4.48527198079,0.52012251419,0.86127217169,1.1213179952,0.130030628548,0.215318042923,0.307569079904,0.115642622862,0.398121630566,6.92457577359,0.997294487253,41.6569195823,0.0894322378717,0.0107693270736,3.39046510172,0.709600925211,0.516747262915,0.445651811873,1.32,30.404,19.6712714596,10.749676211,0.461353619857,0.173463934293,0.597182445851,0.686538124787,0.258130854604,0.888664353944,2.71333333333,6.67333333333,3.52253981099,168.809208071,1.72333333333,4.03333333333,1.90666666667,3.95264593306,0.45835796563,0.758996101303,0.897054396157,0.104024502838,0.172254434338,0.466845924855,0.17552898113,0.604291760681,10.099087086,1.45449543863,60.7541707029,0.104274983233,0.0125566733736,3.95316834339,0.746948342329,0.543944487277,0.469107170393,1.13666666667,27.39,28.6893941316,15.677771426,0.425653637367,0.160041129854,0.550971899445
